시간대별시간,주문요일명,광역시도명,시군구명,업종명,주문요일(전처리),시간대(강서구),주문요일(강서구),주문요일전처리(강서구),시간대(송파구),주문요일(송파구),주문요일전처리(송파구)
21,토요일,서울특별시,구로구,카페/디저트,주말,19,일요일,주말,,,평일
21,토요일,서울특별시,구로구,카페/디저트,주말,19,일요일,주말,,,평일
21,토요일,서울특별시,구로구,카페/디저트,주말,19,일요일,주말,,,평일
21,토요일,서울특별시,성북구,카페/디저트,주말,19,일요일,주말,,,평일
21,토요일,서울특별시,강서구,카페/디저트,주말,19,일요일,주말,,,평일
21,토요일,서울특별시,영등포구,카페/디저트,주말,19,일요일,주말,,,평일
21,토요일,서울특별시,구로구,카페/디저트,주말,19,일요일,주말,,,평일
22,토요일,서울특별시,영등포구,카페/디저트,주말,19,일요일,주말,,,평일
22,토요일,서울특별시,강서구,카페/디저트,주말,19,일요일,주말,,,평일
21,토요일,서울특별시,구로구,카페/디저트,주말,19,일요일,주말,,,평일
22,토요일,서울특별시,구로구,카페/디저트,주말,19,일요일,주말,,,평일
22,토요일,서울특별시,송파구,카페/디저트,주말,19,일요일,주말,,,평일
22,토요일,서울특별시,영등포구,카페/디저트,주말,19,일요일,주말,,,평일
22,토요일,서울특별시,구로구,카페/디저트,주말,19,일요일,주말,,,평일
22,토요일,서울특별시,구로구,카페/디저트,주말,20,일요일,주말,,,평일
22,토요일,서울특별시,노원구,카페/디저트,주말,20,일요일,주말,,,평일
22,토요일,서울특별시,강서구,카페/디저트,주말,20,일요일,주말,,,평일
22,토요일,서울특별시,영등포구,카페/디저트,주말,20,일요일,주말,,,평일
22,토요일,서울특별시,영등포구,카페/디저트,주말,20,일요일,주말,,,평일
22,토요일,서울특별시,구로구,카페/디저트,주말,20,일요일,주말,,,평일
22,토요일,서울특별시,구로구,카페/디저트,주말,20,일요일,주말,,,평일
22,토요일,서울특별시,영등포구,카페/디저트,주말,20,일요일,주말,,,평일
22,토요일,서울특별시,강서구,카페/디저트,주말,20,일요일,주말,,,평일
22,토요일,서울특별시,구로구,카페/디저트,주말,20,일요일,주말,,,평일
22,토요일,서울특별시,강서구,카페/디저트,주말,20,일요일,주말,,,평일
22,토요일,서울특별시,강서구,카페/디저트,주말,20,일요일,주말,,,평일
23,토요일,서울특별시,구로구,카페/디저트,주말,20,일요일,주말,,,평일
23,토요일,서울특별시,구로구,카페/디저트,주말,20,일요일,주말,,,평일
23,토요일,서울특별시,영등포구,카페/디저트,주말,20,일요일,주말,,,평일
23,토요일,서울특별시,구로구,카페/디저트,주말,20,일요일,주말,,,평일
23,토요일,서울특별시,영등포구,카페/디저트,주말,20,일요일,주말,,,평일
23,토요일,서울특별시,영등포구,카페/디저트,주말,20,일요일,주말,,,평일
23,토요일,서울특별시,영등포구,카페/디저트,주말,20,일요일,주말,,,평일
0,일요일,서울특별시,구로구,카페/디저트,주말,20,일요일,주말,,,평일
0,일요일,서울특별시,구로구,카페/디저트,주말,20,일요일,주말,,,평일
1,일요일,서울특별시,서대문구,카페/디저트,주말,20,일요일,주말,,,평일
10,일요일,서울특별시,성북구,카페/디저트,주말,20,일요일,주말,,,평일
10,일요일,서울특별시,송파구,카페/디저트,주말,21,일요일,주말,,,평일
10,일요일,서울특별시,송파구,카페/디저트,주말,21,일요일,주말,,,평일
10,일요일,서울특별시,노원구,카페/디저트,주말,21,일요일,주말,,,평일
10,일요일,서울특별시,강북구,카페/디저트,주말,21,일요일,주말,,,평일
10,일요일,서울특별시,성북구,카페/디저트,주말,21,일요일,주말,,,평일
10,일요일,서울특별시,구로구,카페/디저트,주말,21,일요일,주말,,,평일
10,일요일,서울특별시,구로구,카페/디저트,주말,21,일요일,주말,,,평일
10,일요일,서울특별시,구로구,카페/디저트,주말,21,일요일,주말,,,평일
10,일요일,서울특별시,송파구,카페/디저트,주말,21,일요일,주말,,,평일
10,일요일,서울특별시,노원구,카페/디저트,주말,21,일요일,주말,,,평일
10,일요일,서울특별시,구로구,카페/디저트,주말,21,일요일,주말,,,평일
11,일요일,서울특별시,송파구,카페/디저트,주말,21,일요일,주말,,,평일
11,일요일,서울특별시,양천구,카페/디저트,주말,22,일요일,주말,,,평일
11,일요일,서울특별시,양천구,카페/디저트,주말,22,일요일,주말,,,평일
11,일요일,서울특별시,강서구,카페/디저트,주말,22,일요일,주말,,,평일
10,일요일,서울특별시,성북구,카페/디저트,주말,23,일요일,주말,,,평일
11,일요일,서울특별시,성북구,카페/디저트,주말,23,일요일,주말,,,평일
11,일요일,서울특별시,성북구,카페/디저트,주말,23,일요일,주말,,,평일
11,일요일,서울특별시,구로구,카페/디저트,주말,23,일요일,주말,,,평일
11,일요일,서울특별시,강서구,카페/디저트,주말,11,월요일,평일,,,평일
11,일요일,서울특별시,구로구,카페/디저트,주말,11,월요일,평일,,,평일
11,일요일,서울특별시,송파구,카페/디저트,주말,11,월요일,평일,,,평일
11,일요일,서울특별시,성북구,카페/디저트,주말,11,월요일,평일,,,평일
11,일요일,서울특별시,강서구,카페/디저트,주말,11,월요일,평일,,,평일
11,일요일,서울특별시,금천구,카페/디저트,주말,11,월요일,평일,,,평일
11,일요일,서울특별시,구로구,카페/디저트,주말,11,월요일,평일,,,평일
11,일요일,서울특별시,은평구,카페/디저트,주말,11,월요일,평일,,,평일
11,일요일,서울특별시,구로구,카페/디저트,주말,11,월요일,평일,,,평일
11,일요일,서울특별시,송파구,카페/디저트,주말,11,월요일,평일,,,평일
11,일요일,서울특별시,강서구,카페/디저트,주말,11,월요일,평일,,,평일
11,일요일,서울특별시,양천구,카페/디저트,주말,11,월요일,평일,,,평일
11,일요일,서울특별시,강서구,카페/디저트,주말,11,월요일,평일,,,평일
11,일요일,서울특별시,강서구,카페/디저트,주말,11,월요일,평일,,,평일
11,일요일,서울특별시,강서구,카페/디저트,주말,11,월요일,평일,,,평일
11,일요일,서울특별시,도봉구,카페/디저트,주말,11,월요일,평일,,,평일
11,일요일,서울특별시,양천구,카페/디저트,주말,11,월요일,평일,,,평일
11,일요일,서울특별시,구로구,카페/디저트,주말,12,월요일,평일,,,평일
11,일요일,서울특별시,강서구,카페/디저트,주말,12,월요일,평일,,,평일
11,일요일,서울특별시,양천구,카페/디저트,주말,12,월요일,평일,,,평일
11,일요일,서울특별시,송파구,카페/디저트,주말,12,월요일,평일,,,평일
11,일요일,서울특별시,구로구,카페/디저트,주말,12,월요일,평일,,,평일
11,일요일,서울특별시,금천구,카페/디저트,주말,12,월요일,평일,,,평일
11,일요일,서울특별시,구로구,카페/디저트,주말,12,월요일,평일,,,평일
11,일요일,서울특별시,구로구,카페/디저트,주말,12,월요일,평일,,,평일
11,일요일,서울특별시,송파구,카페/디저트,주말,12,월요일,평일,,,평일
11,일요일,서울특별시,강서구,카페/디저트,주말,12,월요일,평일,,,평일
12,일요일,서울특별시,은평구,카페/디저트,주말,12,월요일,평일,,,평일
12,일요일,서울특별시,송파구,카페/디저트,주말,12,월요일,평일,,,평일
12,일요일,서울특별시,은평구,카페/디저트,주말,13,월요일,평일,,,평일
12,일요일,서울특별시,강서구,카페/디저트,주말,13,월요일,평일,,,평일
12,일요일,서울특별시,구로구,카페/디저트,주말,13,월요일,평일,,,평일
12,일요일,서울특별시,은평구,카페/디저트,주말,13,월요일,평일,,,평일
12,일요일,서울특별시,구로구,카페/디저트,주말,13,월요일,평일,,,평일
12,일요일,서울특별시,강북구,카페/디저트,주말,13,월요일,평일,,,평일
12,일요일,서울특별시,강서구,카페/디저트,주말,13,월요일,평일,,,평일
12,일요일,서울특별시,구로구,카페/디저트,주말,13,월요일,평일,,,평일
12,일요일,서울특별시,강서구,카페/디저트,주말,13,월요일,평일,,,평일
12,일요일,서울특별시,성북구,카페/디저트,주말,13,월요일,평일,,,평일
12,일요일,서울특별시,구로구,카페/디저트,주말,13,월요일,평일,,,평일
12,일요일,서울특별시,성북구,카페/디저트,주말,13,월요일,평일,,,평일
12,일요일,서울특별시,구로구,카페/디저트,주말,13,월요일,평일,,,평일
12,일요일,서울특별시,강서구,카페/디저트,주말,14,월요일,평일,,,평일
12,일요일,서울특별시,구로구,카페/디저트,주말,14,월요일,평일,,,평일
12,일요일,서울특별시,성북구,카페/디저트,주말,14,월요일,평일,,,평일
12,일요일,서울특별시,강서구,카페/디저트,주말,14,월요일,평일,,,평일
12,일요일,서울특별시,양천구,카페/디저트,주말,14,월요일,평일,,,평일
12,일요일,서울특별시,강서구,카페/디저트,주말,14,월요일,평일,,,평일
12,일요일,서울특별시,강서구,카페/디저트,주말,14,월요일,평일,,,평일
12,일요일,서울특별시,강서구,카페/디저트,주말,14,월요일,평일,,,평일
12,일요일,서울특별시,강서구,카페/디저트,주말,14,월요일,평일,,,평일
12,일요일,서울특별시,구로구,카페/디저트,주말,14,월요일,평일,,,평일
12,일요일,서울특별시,강서구,카페/디저트,주말,14,월요일,평일,,,평일
12,일요일,서울특별시,강서구,카페/디저트,주말,14,월요일,평일,,,평일
12,일요일,서울특별시,노원구,카페/디저트,주말,14,월요일,평일,,,평일
12,일요일,서울특별시,영등포구,카페/디저트,주말,14,월요일,평일,,,평일
12,일요일,서울특별시,구로구,카페/디저트,주말,14,월요일,평일,,,평일
12,일요일,서울특별시,구로구,카페/디저트,주말,15,월요일,평일,,,평일
12,일요일,서울특별시,성북구,카페/디저트,주말,15,월요일,평일,,,평일
12,일요일,서울특별시,강서구,카페/디저트,주말,15,월요일,평일,,,평일
12,일요일,서울특별시,강서구,카페/디저트,주말,15,월요일,평일,,,평일
12,일요일,서울특별시,영등포구,카페/디저트,주말,14,월요일,평일,,,평일
12,일요일,서울특별시,구로구,카페/디저트,주말,15,월요일,평일,,,평일
12,일요일,서울특별시,송파구,카페/디저트,주말,15,월요일,평일,,,평일
12,일요일,서울특별시,은평구,카페/디저트,주말,15,월요일,평일,,,평일
12,일요일,서울특별시,구로구,카페/디저트,주말,15,월요일,평일,,,평일
12,일요일,서울특별시,구로구,카페/디저트,주말,15,월요일,평일,,,평일
12,일요일,서울특별시,도봉구,카페/디저트,주말,15,월요일,평일,,,평일
13,일요일,서울특별시,강서구,카페/디저트,주말,15,월요일,평일,,,평일
13,일요일,서울특별시,금천구,카페/디저트,주말,15,월요일,평일,,,평일
13,일요일,서울특별시,성북구,카페/디저트,주말,15,월요일,평일,,,평일
12,일요일,서울특별시,송파구,카페/디저트,주말,15,월요일,평일,,,평일
13,일요일,서울특별시,강서구,카페/디저트,주말,15,월요일,평일,,,평일
13,일요일,서울특별시,강서구,카페/디저트,주말,15,월요일,평일,,,평일
13,일요일,서울특별시,금천구,카페/디저트,주말,15,월요일,평일,,,평일
13,일요일,서울특별시,송파구,카페/디저트,주말,15,월요일,평일,,,평일
13,일요일,서울특별시,구로구,카페/디저트,주말,16,월요일,평일,,,평일
13,일요일,서울특별시,구로구,카페/디저트,주말,16,월요일,평일,,,평일
13,일요일,서울특별시,구로구,카페/디저트,주말,16,월요일,평일,,,평일
13,일요일,서울특별시,구로구,카페/디저트,주말,16,월요일,평일,,,평일
13,일요일,서울특별시,양천구,카페/디저트,주말,16,월요일,평일,,,평일
13,일요일,서울특별시,강서구,카페/디저트,주말,16,월요일,평일,,,평일
13,일요일,서울특별시,강북구,카페/디저트,주말,16,월요일,평일,,,평일
13,일요일,서울특별시,성북구,카페/디저트,주말,16,월요일,평일,,,평일
13,일요일,서울특별시,강서구,카페/디저트,주말,16,월요일,평일,,,평일
13,일요일,서울특별시,구로구,카페/디저트,주말,16,월요일,평일,,,평일
13,일요일,서울특별시,강서구,카페/디저트,주말,16,월요일,평일,,,평일
13,일요일,서울특별시,양천구,카페/디저트,주말,16,월요일,평일,,,평일
13,일요일,서울특별시,노원구,카페/디저트,주말,16,월요일,평일,,,평일
13,일요일,서울특별시,강서구,카페/디저트,주말,16,월요일,평일,,,평일
13,일요일,서울특별시,성북구,카페/디저트,주말,16,월요일,평일,,,평일
13,일요일,서울특별시,양천구,카페/디저트,주말,16,월요일,평일,,,평일
13,일요일,서울특별시,성북구,카페/디저트,주말,16,월요일,평일,,,평일
13,일요일,서울특별시,은평구,카페/디저트,주말,16,월요일,평일,,,평일
13,일요일,서울특별시,강서구,카페/디저트,주말,17,월요일,평일,,,평일
13,일요일,서울특별시,강서구,카페/디저트,주말,17,월요일,평일,,,평일
13,일요일,서울특별시,양천구,카페/디저트,주말,17,월요일,평일,,,평일
13,일요일,서울특별시,도봉구,카페/디저트,주말,17,월요일,평일,,,평일
13,일요일,서울특별시,성북구,카페/디저트,주말,17,월요일,평일,,,평일
13,일요일,서울특별시,구로구,카페/디저트,주말,17,월요일,평일,,,평일
13,일요일,서울특별시,구로구,카페/디저트,주말,17,월요일,평일,,,평일
13,일요일,서울특별시,강서구,카페/디저트,주말,17,월요일,평일,,,평일
13,일요일,서울특별시,양천구,카페/디저트,주말,17,월요일,평일,,,평일
13,일요일,서울특별시,강서구,카페/디저트,주말,17,월요일,평일,,,평일
13,일요일,서울특별시,강서구,카페/디저트,주말,17,월요일,평일,,,평일
13,일요일,서울특별시,영등포구,카페/디저트,주말,17,월요일,평일,,,평일
13,일요일,서울특별시,영등포구,카페/디저트,주말,17,월요일,평일,,,평일
13,일요일,서울특별시,강서구,카페/디저트,주말,17,월요일,평일,,,평일
13,일요일,서울특별시,강서구,카페/디저트,주말,17,월요일,평일,,,평일
13,일요일,서울특별시,양천구,카페/디저트,주말,17,월요일,평일,,,평일
13,일요일,서울특별시,노원구,카페/디저트,주말,17,월요일,평일,,,평일
13,일요일,서울특별시,구로구,카페/디저트,주말,17,월요일,평일,,,평일
13,일요일,서울특별시,금천구,카페/디저트,주말,17,월요일,평일,,,평일
13,일요일,서울특별시,구로구,카페/디저트,주말,17,월요일,평일,,,평일
13,일요일,서울특별시,구로구,카페/디저트,주말,17,월요일,평일,,,평일
14,일요일,서울특별시,영등포구,카페/디저트,주말,17,월요일,평일,,,평일
14,일요일,서울특별시,구로구,카페/디저트,주말,17,월요일,평일,,,평일
14,일요일,서울특별시,강서구,카페/디저트,주말,17,월요일,평일,,,평일
14,일요일,서울특별시,강서구,카페/디저트,주말,17,월요일,평일,,,평일
14,일요일,서울특별시,구로구,카페/디저트,주말,17,월요일,평일,,,평일
14,일요일,서울특별시,성북구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,강서구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,노원구,카페/디저트,주말,17,월요일,평일,,,평일
14,일요일,서울특별시,강서구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,강북구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,강서구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,영등포구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,구로구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,도봉구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,강서구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,강서구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,성북구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,구로구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,구로구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,구로구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,성북구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,강서구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,서대문구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,구로구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,성북구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,양천구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,강서구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,서대문구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,양천구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,구로구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,구로구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,구로구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,강서구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,송파구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,강서구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,강서구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,강서구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,구로구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,성북구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,구로구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,강서구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,성북구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,양천구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,구로구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,양천구,카페/디저트,주말,18,월요일,평일,,,평일
14,일요일,서울특별시,강서구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,강서구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,은평구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,강서구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,성북구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,성북구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,구로구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,강서구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,양천구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,양천구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,구로구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,구로구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,성북구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,양천구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,강서구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,영등포구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,금천구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,강서구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,강서구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,금천구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,노원구,카페/디저트,주말,19,월요일,평일,,,평일
15,일요일,서울특별시,구로구,카페/디저트,주말,18,월요일,평일,,,평일
15,일요일,서울특별시,구로구,카페/디저트,주말,19,월요일,평일,,,평일
15,일요일,서울특별시,은평구,카페/디저트,주말,19,월요일,평일,,,평일
15,일요일,서울특별시,송파구,카페/디저트,주말,19,월요일,평일,,,평일
15,일요일,서울특별시,구로구,카페/디저트,주말,19,월요일,평일,,,평일
15,일요일,서울특별시,양천구,카페/디저트,주말,19,월요일,평일,,,평일
15,일요일,서울특별시,구로구,카페/디저트,주말,19,월요일,평일,,,평일
15,일요일,서울특별시,노원구,카페/디저트,주말,19,월요일,평일,,,평일
15,일요일,서울특별시,강서구,카페/디저트,주말,19,월요일,평일,,,평일
15,일요일,서울특별시,노원구,카페/디저트,주말,19,월요일,평일,,,평일
15,일요일,서울특별시,강서구,카페/디저트,주말,19,월요일,평일,,,평일
15,일요일,서울특별시,구로구,카페/디저트,주말,19,월요일,평일,,,평일
15,일요일,서울특별시,강서구,카페/디저트,주말,19,월요일,평일,,,평일
15,일요일,서울특별시,구로구,카페/디저트,주말,20,월요일,평일,,,평일
15,일요일,서울특별시,강서구,카페/디저트,주말,20,월요일,평일,,,평일
15,일요일,서울특별시,구로구,카페/디저트,주말,20,월요일,평일,,,평일
15,일요일,서울특별시,구로구,카페/디저트,주말,20,월요일,평일,,,평일
15,일요일,서울특별시,구로구,카페/디저트,주말,20,월요일,평일,,,평일
15,일요일,서울특별시,구로구,카페/디저트,주말,20,월요일,평일,,,평일
15,일요일,서울특별시,강서구,카페/디저트,주말,20,월요일,평일,,,평일
15,일요일,서울특별시,구로구,카페/디저트,주말,20,월요일,평일,,,평일
15,일요일,서울특별시,구로구,카페/디저트,주말,20,월요일,평일,,,평일
15,일요일,서울특별시,강서구,카페/디저트,주말,20,월요일,평일,,,평일
15,일요일,서울특별시,강서구,카페/디저트,주말,20,월요일,평일,,,평일
15,일요일,서울특별시,성북구,카페/디저트,주말,21,월요일,평일,,,평일
15,일요일,서울특별시,강서구,카페/디저트,주말,21,월요일,평일,,,평일
15,일요일,서울특별시,구로구,카페/디저트,주말,21,월요일,평일,,,평일
15,일요일,서울특별시,성북구,카페/디저트,주말,21,월요일,평일,,,평일
15,일요일,서울특별시,강서구,카페/디저트,주말,21,월요일,평일,,,평일
15,일요일,서울특별시,강서구,카페/디저트,주말,21,월요일,평일,,,평일
15,일요일,서울특별시,강서구,카페/디저트,주말,21,월요일,평일,,,평일
15,일요일,서울특별시,금천구,카페/디저트,주말,21,월요일,평일,,,평일
15,일요일,서울특별시,구로구,카페/디저트,주말,22,월요일,평일,,,평일
15,일요일,서울특별시,노원구,카페/디저트,주말,22,월요일,평일,,,평일
15,일요일,서울특별시,금천구,카페/디저트,주말,22,월요일,평일,,,평일
15,일요일,서울특별시,강서구,카페/디저트,주말,23,월요일,평일,,,평일
15,일요일,서울특별시,구로구,카페/디저트,주말,23,월요일,평일,,,평일
15,일요일,서울특별시,강서구,카페/디저트,주말,11,화요일,평일,,,평일
15,일요일,서울특별시,강서구,카페/디저트,주말,11,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,11,화요일,평일,,,평일
15,일요일,서울특별시,영등포구,카페/디저트,주말,11,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,11,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,11,화요일,평일,,,평일
16,일요일,서울특별시,구로구,카페/디저트,주말,11,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,11,화요일,평일,,,평일
16,일요일,서울특별시,영등포구,카페/디저트,주말,11,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,11,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,11,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,11,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,11,화요일,평일,,,평일
16,일요일,서울특별시,성북구,카페/디저트,주말,11,화요일,평일,,,평일
16,일요일,서울특별시,구로구,카페/디저트,주말,11,화요일,평일,,,평일
16,일요일,서울특별시,성북구,카페/디저트,주말,12,화요일,평일,,,평일
16,일요일,서울특별시,영등포구,카페/디저트,주말,12,화요일,평일,,,평일
16,일요일,서울특별시,구로구,카페/디저트,주말,12,화요일,평일,,,평일
16,일요일,서울특별시,구로구,카페/디저트,주말,12,화요일,평일,,,평일
16,일요일,서울특별시,송파구,카페/디저트,주말,12,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,12,화요일,평일,,,평일
16,일요일,서울특별시,금천구,카페/디저트,주말,12,화요일,평일,,,평일
16,일요일,서울특별시,구로구,카페/디저트,주말,12,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,12,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,12,화요일,평일,,,평일
16,일요일,서울특별시,송파구,카페/디저트,주말,13,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,13,화요일,평일,,,평일
16,일요일,서울특별시,강북구,카페/디저트,주말,13,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,13,화요일,평일,,,평일
16,일요일,서울특별시,금천구,카페/디저트,주말,13,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,13,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,13,화요일,평일,,,평일
16,일요일,서울특별시,구로구,카페/디저트,주말,13,화요일,평일,,,평일
16,일요일,서울특별시,성북구,카페/디저트,주말,13,화요일,평일,,,평일
16,일요일,서울특별시,은평구,카페/디저트,주말,13,화요일,평일,,,평일
16,일요일,서울특별시,구로구,카페/디저트,주말,13,화요일,평일,,,평일
16,일요일,서울특별시,금천구,카페/디저트,주말,13,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,13,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,14,화요일,평일,,,평일
16,일요일,서울특별시,성북구,카페/디저트,주말,14,화요일,평일,,,평일
16,일요일,서울특별시,구로구,카페/디저트,주말,13,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,14,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,14,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,14,화요일,평일,,,평일
16,일요일,서울특별시,송파구,카페/디저트,주말,14,화요일,평일,,,평일
16,일요일,서울특별시,구로구,카페/디저트,주말,14,화요일,평일,,,평일
16,일요일,서울특별시,양천구,카페/디저트,주말,14,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,14,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,14,화요일,평일,,,평일
16,일요일,서울특별시,구로구,카페/디저트,주말,14,화요일,평일,,,평일
16,일요일,서울특별시,구로구,카페/디저트,주말,14,화요일,평일,,,평일
16,일요일,서울특별시,은평구,카페/디저트,주말,14,화요일,평일,,,평일
16,일요일,서울특별시,강서구,카페/디저트,주말,14,화요일,평일,,,평일
16,일요일,서울특별시,구로구,카페/디저트,주말,14,화요일,평일,,,평일
16,일요일,서울특별시,양천구,카페/디저트,주말,14,화요일,평일,,,평일
16,일요일,서울특별시,양천구,카페/디저트,주말,14,화요일,평일,,,평일
16,일요일,서울특별시,구로구,카페/디저트,주말,14,화요일,평일,,,평일
17,일요일,서울특별시,강서구,카페/디저트,주말,14,화요일,평일,,,평일
16,일요일,서울특별시,구로구,카페/디저트,주말,14,화요일,평일,,,평일
17,일요일,서울특별시,강서구,카페/디저트,주말,15,화요일,평일,,,평일
17,일요일,서울특별시,강서구,카페/디저트,주말,14,화요일,평일,,,평일
16,일요일,서울특별시,영등포구,카페/디저트,주말,14,화요일,평일,,,평일
16,일요일,서울특별시,영등포구,카페/디저트,주말,15,화요일,평일,,,평일
17,일요일,서울특별시,구로구,카페/디저트,주말,15,화요일,평일,,,평일
17,일요일,서울특별시,구로구,카페/디저트,주말,15,화요일,평일,,,평일
17,일요일,서울특별시,구로구,카페/디저트,주말,15,화요일,평일,,,평일
17,일요일,서울특별시,노원구,카페/디저트,주말,15,화요일,평일,,,평일
17,일요일,서울특별시,강서구,카페/디저트,주말,15,화요일,평일,,,평일
17,일요일,서울특별시,노원구,카페/디저트,주말,15,화요일,평일,,,평일
17,일요일,서울특별시,강서구,카페/디저트,주말,15,화요일,평일,,,평일
17,일요일,서울특별시,강서구,카페/디저트,주말,15,화요일,평일,,,평일
17,일요일,서울특별시,노원구,카페/디저트,주말,15,화요일,평일,,,평일
